slave,4211.193
solomon,3055.101
slaveri,2730.150
northup,1914.415
mcqueen,1734.178
12,1600.702
ejiofor,1443.863
fassbend,1263.941
epp,1142.623
chiwetel,1123.914
year,861.653
nyong,768.052
owner,729.527
steve,726.083
lupita,707.552
patsey,704.401
sold,659.539
plantat,654.690
he,635.821
hi,634.769
cumberbatch,620.817
free,612.864
man,541.093
benedict,520.696
whip,514.559
black,506.569
pitt,497.858
white,481.228
brutal,476.221
edwin,465.016
o,462.725
film,452.074
brad,445.633
as,438.701
kidnap,428.022
michael,427.058
wa,419.201
northrup,403.768
we,396.527
s,379.760
him,378.078
who,373.988
paul,368.118
by,359.565
into,356.450
master,356.431
human,355.236
were,349.572
oscar,345.041
south,342.826
be,336.053
perform,334.348
dano,333.066
scene,329.243
american,323.110
giamatti,323.017
emot,322.686
from,316.754
stori,313.636
you,312.169
an,312.094
platt,311.777
not,310.332
paulson,306.691
cruelti,305.133
true,301.117
york,299.863
freedom,299.287
or,293.571
histori,293.422
will,291.061
on,290.997
her,289.351
i,288.306
there,287.984
their,287.789
feel,286.285
power,282.471
for,281.952
watch,280.960
1841,278.407
that,278.385
no,277.003
live,275.993
peopl,275.029
life,270.603
show,269.908
how,269.343
actor,268.701
subject,266.873
play,266.118
with,266.109
at,263.348
more,263.266
django,262.226
about,261.706
which,261.107
african,260.145
award,257.730
but,256.124
evil,255.155
other,255.151
they,254.134
had,253.882
shame,253.375
ford,252.634
are,252.590
us,251.435
famili,251.266
becaus,250.736
have,250.705
ha,248.501
depict,246.688
such,246.436
new,245.959
been,243.736
veri,242.549
one,240.380
pain,240.292
even,238.521
t,238.036
me,235.901
like,235.880
when,235.540
in,233.658
movi,233.651
charact,233.625
so,232.604
what,232.533
best,231.898
role,231.187
would,231.095
treat,230.839
some,230.801
time,228.873
cotton,227.961
portray,226.296
mani,226.281
way,226.079
endur,224.499
through,223.741
wife,223.400
while,223.076
where,222.924
sarah,221.243
our,220.711
could,220.468
cruel,220.217
abus,220.122
those,219.944
than,219.900
just,219.724
all,219.452
unchain,219.273
see,219.244
if,219.205
also,218.519
most,217.168
base,215.431
long,215.408
can,214.790
work,214.782
suffer,214.651
make,214.541
up,214.239
surviv,213.703
hunger,211.944
get,211.358
onli,210.897
america,210.859
do,210.153
act,209.636
these,209.150
patsi,208.840
director,207.599
horror,202.653
tortur,202.358
forc,201.462
doe,200.669
to,198.415
ani,197.758
audienc,197.718
them,197.264
pictur,196.544
two,195.244
did,193.800
take,193.768
win,193.210
realli,193.060
good,190.874
well,190.743
my,189.936
deserv,189.926
name,189.899
children,189.811
shot,189.383
should,188.309
saratoga,188.040
hang,187.815
much,187.349
southern,184.632
men,184.332
is,183.722
educ,183.252
after,182.984
hard,182.967
2013,182.503
thing,182.464
give,182.407
say,182.329
felt,181.981
hope,181.825
come,181.751
bass,180.622
anoth,180.463
washington,179.917
properti,179.399
never,179.121
back,178.368
cast,177.947
tell,177.749
then,176.623
tibeat,175.489
lash,175.276
she,174.165
know,173.748
think,173.223
violenc,172.146
slaver,171.263
import,171.254
eye,170.603
day,170.520
still,170.326
happen,169.810
point,169.797
made,168.789
person,168.637
enslav,168.499
memoir,167.603
beat,166.806
over,166.578
difficult,165.530
too,165.029
want,164.904
right,164.827
out,164.735
violin,163.027
state,162.279
screen,161.869
direct,160.532
experi,159.772
support,159.130
abduct,158.958
dure,158.611
go,158.035
period,158.032
zimmer,157.868
twelv,157.648
it,157.100
great,156.929
howev,156.891
must,156.883
histor,156.164
heart,153.566
past,153.526
rape,153.050
may,152.974
beaten,152.692
moment,152.519
look,152.330
face,152.309
bad,151.689
louisiana,151.173
believ,150.971
help,150.746
here,150.315
away,150.214
everi,149.854
befor,149.523
need,149.193
both,149.051
beauti,148.948
same,148.928
again,148.777
use,148.409
though,148.406
kind,148.365
without,147.152
injustic,146.819
end,145.997
fact,145.702
seem,145.660
thi,144.937
himself,144.216
of,144.142
noth,143.767
excel,142.172
don,142.029
part,141.942
truli,141.454
bring,141.218
world,141.093
a,140.713
book,140.459
yet,140.378
real,139.963
doesn,139.845
own,139.306
far,138.787
onc,138.389
ridley,137.095
nomin,136.694
seen,136.499
your,136.365
1853,136.362
turn,135.996
given,135.431
viewer,135.325
put,134.223
move,134.215
someth,133.927
first,133.818
captur,132.550
inhuman,132.359
produc,131.881
thought,131.719
review,131.534
differ,131.165
tear,131.060
abolitionist,130.835
few,130.812
civil,130.791
sure,130.774
now,130.457
digniti,130.341
didn,130.308
almost,129.966
schindler,129.800
