mike,4553.126
nick,4224.660
vietnam,3416.397
roulett,2748.966
russian,2328.720
deer,2290.984
war,2016.441
hunter,1506.836
walken,1174.160
nicki,1163.131
he,1159.066
cimino,975.549
home,925.536
wed,901.850
friend,887.556
steve,882.532
niro,851.201
back,778.901
michael,777.531
de,721.575
streep,682.909
promis,677.573
him,668.376
they,646.699
game,641.444
nike,592.407
hi,581.100
hunt,535.470
their,518.585
meryl,510.147
saigon,498.711
play,486.190
wa,485.213
scene,483.672
deniro,469.327
when,462.135
savag,460.887
three,449.581
go,438.693
pennsylvania,416.810
becaus,413.574
return,411.637
vietnames,405.945
soldier,405.443
robert,400.030
steven,391.796
french,388.332
men,387.331
were,382.418
linda,380.413
live,375.749
had,374.990
film,374.549
goe,373.432
after,372.503
leav,354.036
find,353.149
nam,351.433
life,351.399
christoph,349.470
get,345.598
town,336.773
charact,332.727
t,332.551
are,332.119
american,331.962
john,329.056
them,328.557
went,328.418
symbol,323.117
how,320.371
show,318.982
as,317.756
befor,314.953
about,314.187
america,309.899
cazal,307.032
you,306.676
that,305.366
or,301.760
at,301.460
would,299.271
s,299.160
not,295.122
with,293.042
there,290.558
what,289.789
long,288.825
who,288.390
best,282.934
bring,282.436
hour,282.090
have,281.959
could,281.501
come,280.417
for,277.825
be,277.234
money,274.711
on,274.408
i,274.402
die,274.378
steel,273.675
if,271.564
dure,271.280
tri,270.913
happen,270.071
no,268.488
think,267.228
peopl,266.661
one,264.481
we,261.910
by,261.840
draft,260.598
shot,260.141
from,258.784
know,258.760
seem,257.878
in,257.824
feel,257.086
end,255.244
aliv,255.123
viet,254.728
into,251.249
these,250.980
so,250.638
first,249.412
up,249.094
also,248.006
do,247.050
stevi,246.193
veri,244.778
ha,242.690
chang,242.132
where,241.792
other,241.137
out,240.620
been,240.303
movi,239.349
emot,239.027
onli,237.505
friendship,235.162
then,234.174
time,233.829
just,232.456
but,232.211
did,231.615
way,231.349
want,231.276
1978,230.372
like,229.777
forc,228.779
to,227.958
person,227.702
still,227.562
all,226.790
lose,224.640
even,223.553
made,222.001
pow,221.600
group,220.881
most,220.703
left,219.209
can,217.008
us,216.811
differ,214.147
himself,213.693
didn,213.232
never,210.921
see,210.854
each,209.780
some,208.820
patriot,207.315
which,206.215
an,206.178
mental,205.658
through,204.251
much,203.093
more,202.543
